id,location_x,location_y,land_use_category,dryland_category,country,many_trees,tree_count
SWA13088,62.06097969,34.86653074,grassland,Semiarid,Afghanistan,FALSE,0
SWA1154,61.18862572,34.13997334,otherland,Arid,Afghanistan,FALSE,0
SWA1957,63.4542667,32.55453669,otherland,Arid,Afghanistan,FALSE,0
SWA1116,61.31259323,34.32457713,grassland,Arid,Afghanistan,FALSE,0
SWA1729,61.36595315,32.49363092,otherland,Arid,Afghanistan,FALSE,20
SWA12809,67.72791183,36.58994861,otherland,Semiarid,Afghanistan,FALSE,0
SWA13756,62.81583402,34.0521181,otherland,Semiarid,Afghanistan,FALSE,0
SWA2617,63.39093547,31.31270564,otherland,Arid,Afghanistan,FALSE,0
SWA14293,69.41333096,34.5946107,otherland,Semiarid,Afghanistan,FALSE,0
SWA14733,69.91593837,33.71255493,forest,Semiarid,Afghanistan,TRUE,0
SWA13642,69.1823741,35.64725655,grassland,Semiarid,Afghanistan,FALSE,0
SWA13279,65.2259241,35.34434464,grassland,Semiarid,Afghanistan,FALSE,0
SWA3400,62.77999124,29.92561701,grassland,Arid,Afghanistan,FALSE,0
SWA6478,70.82224866,37.45260078,grassland,Dry subhumid,Afghanistan,FALSE,0
SWA12899,70.45816147,36.96508507,otherland,Semiarid,Afghanistan,FALSE,0
SWA3519,65.97835298,30.54868849,grassland,Arid,Afghanistan,FALSE,0
SWA3292,61.80469034,29.82455654,otherland,Arid,Afghanistan,FALSE,0
SWA1889,64.34575478,32.91808489,otherland,Arid,Afghanistan,FALSE,7
SWA2357,62.64120153,31.58705113,otherland,Arid,Afghanistan,FALSE,0
SWA12875,66.44916002,36.21454265,cropland,Semiarid,Afghanistan,FALSE,0
SWA12297,65.83066995,37.18957406,otherland,Semiarid,Afghanistan,FALSE,0
SWA2827,67.85538277,32.02093741,otherland,Arid,Afghanistan,FALSE,0
SWA13364,64.46810533,35.05463796,grassland,Semiarid,Afghanistan,FALSE,0
SWA12795,64.42768114,35.90947478,grassland,Semiarid,Afghanistan,FALSE,0
SWA2038,64.65998547,32.68631954,otherland,Arid,Afghanistan,FALSE,0
SWA13045,69.87174125,36.62120998,grassland,Semiarid,Afghanistan,FALSE,0
SWA14396,66.60546688,33.79205583,grassland,Semiarid,Afghanistan,FALSE,0
SWA1596,61.23120586,32.76689843,otherland,Arid,Afghanistan,FALSE,0
SWA12677,70.32826508,37.30518724,grassland,Semiarid,Afghanistan,FALSE,0
SWA1546,63.84072193,33.56190745,otherland,Arid,Afghanistan,FALSE,2
SWA12296,65.66358331,37.15534825,otherland,Semiarid,Afghanistan,FALSE,0
SWA12887,68.44234197,36.60369284,otherland,Semiarid,Afghanistan,FALSE,0
SWA13033,67.86966598,36.25173291,otherland,Semiarid,Afghanistan,FALSE,0
SWA15097,68.63826454,32.11849445,grassland,Semiarid,Afghanistan,FALSE,0
SWA1887,63.96307247,32.82861269,otherland,Arid,Afghanistan,FALSE,0
SWA3315,66.05165551,30.87073452,otherland,Arid,Afghanistan,FALSE,0
SWA14171,69.97980858,34.94198922,forest,Semiarid,Afghanistan,TRUE,0
SWA14214,66.30255497,34.0971237,grassland,Semiarid,Afghanistan,FALSE,0
SWA2551,66.92454847,32.27857424,grassland,Arid,Afghanistan,FALSE,0
SWA12941,65.18496092,35.82754843,otherland,Semiarid,Afghanistan,FALSE,0
SWA12739,68.51726147,36.86079067,otherland,Semiarid,Afghanistan,FALSE,0
SWA13616,64.94430226,34.78972478,grassland,Semiarid,Afghanistan,FALSE,0
SWA14510,67.33714468,33.69827171,grassland,Semiarid,Afghanistan,FALSE,0
SWA13862,68.33211869,35.12120312,otherland,Semiarid,Afghanistan,FALSE,0
SWA13116,68.08229721,36.17061504,grassland,Semiarid,Afghanistan,FALSE,0
SWA14519,68.77921021,33.98582243,otherland,Semiarid,Afghanistan,FALSE,0
SWA14178,71.12893349,35.14491865,grassland,Semiarid,Afghanistan,FALSE,0
SWA3499,62.29543998,29.64426467,otherland,Arid,Afghanistan,FALSE,0
SWA2044,65.81099684,32.94584283,grassland,Arid,Afghanistan,FALSE,0
SWA2188,62.88859756,31.95625871,cropland,Arid,Afghanistan,FALSE,0
SWA13119,68.5805927,36.26493814,grassland,Semiarid,Afghanistan,FALSE,0
SWA14812,67.92787681,33.0816681,grassland,Semiarid,Afghanistan,FALSE,0
SWA1676,64.35222265,33.37622568,otherland,Arid,Afghanistan,FALSE,0
SWA1956,63.26427301,32.50845312,grassland,Arid,Afghanistan,FALSE,0
SWA3512,64.67911959,30.24442911,grassland,Arid,Afghanistan,FALSE,0
SWA1752,65.76733872,33.54223435,grassland,Arid,Afghanistan,FALSE,0
SWA815,64.65648204,36.01996756,grassland,Arid,Afghanistan,FALSE,0
SWA3503,63.02469233,29.83371936,otherland,Arid,Afghanistan,FALSE,0
SWA812,63.45750063,35.75262894,otherland,Arid,Afghanistan,FALSE,0
SWA14213,66.14274468,34.06316738,grassland,Semiarid,Afghanistan,FALSE,0
SWA12415,67.10403186,37.20008435,otherland,Semiarid,Afghanistan,FALSE,0
SWA1950,62.1302398,32.22710077,otherland,Arid,Afghanistan,FALSE,0
SWA587,64.73867789,36.79126107,grassland,Arid,Afghanistan,FALSE,0
SWA14280,67.31181219,34.18443994,otherland,Semiarid,Afghanistan,FALSE,0
SWA2539,64.64381579,31.76734301,otherland,Arid,Afghanistan,FALSE,0
SWA3700,62.60212482,29.41465528,grassland,Arid,Afghanistan,FALSE,0
SWA1080,63.98247608,35.11392677,grassland,Arid,Afghanistan,FALSE,0
SWA14015,68.74875732,34.95708092,grassland,Semiarid,Afghanistan,FALSE,0
SWA13754,62.49998637,33.97585113,grassland,Semiarid,Afghanistan,FALSE,0
SWA12957,67.82277392,36.36438164,grassland,Semiarid,Afghanistan,FALSE,0
SWA2715,64.57563366,31.44556647,otherland,Arid,Afghanistan,FALSE,0
SWA13832,63.02738727,33.97827659,grassland,Semiarid,Afghanistan,FALSE,0
SWA14777,69.3168519,33.47782514,grassland,Semiarid,Afghanistan,FALSE,0
SWA14087,67.98069775,34.68596937,grassland,Semiarid,Afghanistan,FALSE,0
SWA13770,65.36686977,34.63557388,otherland,Semiarid,Afghanistan,FALSE,0
SWA13196,66.64535208,35.76475619,grassland,Semiarid,Afghanistan,FALSE,0
SWA3114,66.12549702,31.19224156,otherland,Arid,Afghanistan,FALSE,0
SWA3196,62.65494576,30.20265745,otherland,Arid,Afghanistan,FALSE,0
SWA2612,62.46010117,31.07905384,otherland,Arid,Afghanistan,FALSE,0
SWA13632,67.53980461,35.33275637,otherland,Semiarid,Afghanistan,FALSE,0
SWA13262,62.17174196,34.64419771,otherland,Semiarid,Afghanistan,FALSE,0
SWA14722,68.15613872,33.37326124,cropland,Semiarid,Afghanistan,FALSE,0
SWA984,63.25942211,35.251908,otherland,Arid,Afghanistan,FALSE,0
SWA14634,70.31613782,34.02975005,forest,Semiarid,Afghanistan,FALSE,25
SWA14457,67.45087139,33.84433778,grassland,Semiarid,Afghanistan,FALSE,0
SWA12588,66.58309883,36.73062479,cropland,Semiarid,Afghanistan,FALSE,0
SWA13538,65.70131255,35.07700601,grassland,Semiarid,Afghanistan,FALSE,0
SWA12354,66.88681923,37.27931576,otherland,Semiarid,Afghanistan,FALSE,0
SWA3211,65.43289594,30.8817838,grassland,Arid,Afghanistan,FALSE,0
SWA6481,70.8648288,37.33914356,otherland,Dry subhumid,Afghanistan,FALSE,0
SWA3719,66.09127121,30.26895311,otherland,Arid,Afghanistan,FALSE,0
SWA14077,66.36669468,34.35691648,otherland,Semiarid,Afghanistan,FALSE,0
SWA1812,63.70920857,32.92104933,otherland,Arid,Afghanistan,FALSE,0
SWA13200,67.30318836,35.89680854,grassland,Semiarid,Afghanistan,FALSE,0
SWA13287,66.53027789,35.61869013,grassland,Semiarid,Afghanistan,FALSE,0
SWA14343,67.84029107,34.16853976,grassland,Semiarid,Afghanistan,FALSE,0
SWA2709,63.45291922,31.17445492,grassland,Arid,Afghanistan,FALSE,0
SWA2719,65.32887103,31.62100745,otherland,Arid,Afghanistan,FALSE,0
SWA12299,66.16565172,37.25775619,otherland,Semiarid,Afghanistan,FALSE,0
SWA1734,62.31160965,32.73375059,otherland,Arid,Afghanistan,FALSE,0
SWA14003,66.80165894,34.57062568,otherland,Semiarid,Afghanistan,FALSE,0
SWA1036,63.72025785,35.20609392,grassland,Arid,Afghanistan,FALSE,0
SWA3505,63.39066597,29.92696449,otherland,Arid,Afghanistan,FALSE,0
SWA13180,64.04095641,35.20582442,grassland,Semiarid,Afghanistan,FALSE,0
SWA14585,70.92330913,34.25989843,wetland,Semiarid,Afghanistan,FALSE,0
SWA13440,62.75870117,34.53639987,otherland,Semiarid,Afghanistan,FALSE,0
SWA1897,65.88618583,33.26519391,grassland,Arid,Afghanistan,FALSE,0
SWA12740,68.6848871,36.89178255,otherland,Semiarid,Afghanistan,FALSE,0
SWA1952,62.50726272,32.32196287,otherland,Arid,Afghanistan,FALSE,0
SWA14772,68.51887844,33.32286575,otherland,Semiarid,Afghanistan,FALSE,0
SWA2204,65.92849648,32.66826341,cropland,Arid,Afghanistan,FALSE,0
SWA3605,63.26885442,29.74155221,otherland,Arid,Afghanistan,FALSE,0
SWA14810,67.61122067,33.0169894,cropland,Semiarid,Afghanistan,FALSE,3
SWA2822,66.90191092,31.81908597,otherland,Arid,Afghanistan,TRUE,0
SWA14854,68.44800136,33.06334247,otherland,Semiarid,Afghanistan,FALSE,0
SWA2021,61.44545406,31.8972394,otherland,Arid,Afghanistan,FALSE,0
SWA13475,68.59730136,35.78119536,grassland,Semiarid,Afghanistan,FALSE,0
SWA13639,68.68812104,35.55481991,grassland,Semiarid,Afghanistan,FALSE,0
SWA14680,69.3915019,33.73627045,cropland,Semiarid,Afghanistan,FALSE,0
SWA1668,62.81745099,33.0121385,otherland,Arid,Afghanistan,FALSE,0
SWA3120,67.25791327,31.44071557,otherland,Arid,Afghanistan,FALSE,0
SWA2367,64.52281273,32.04438344,grassland,Arid,Afghanistan,FALSE,0
SWA13829,62.55415478,33.86428038,grassland,Semiarid,Afghanistan,FALSE,0
SWA14221,67.42634739,34.33023651,grassland,Semiarid,Afghanistan,FALSE,0
SWA13852,66.70598836,34.79646215,otherland,Semiarid,Afghanistan,FALSE,0
SWA12597,68.42428584,37.08635764,otherland,Semiarid,Afghanistan,FALSE,0
SWA2993,62.16150117,30.38375781,grassland,Arid,Afghanistan,FALSE,0
SWA2026,62.38356471,32.13735907,otherland,Arid,Afghanistan,FALSE,0
SWA14934,69.01070605,32.92886467,grassland,Semiarid,Afghanistan,FALSE,12
SWA3222,67.50180587,31.34100257,otherland,Arid,Afghanistan,FALSE,0
SWA12252,65.94709161,37.33564013,otherland,Semiarid,Afghanistan,FALSE,0
SWA14476,70.51610281,34.43075799,settlement,Semiarid,Afghanistan,FALSE,0
SWA13758,63.13222067,34.12757659,otherland,Semiarid,Afghanistan,FALSE,0
SWA924,62.20785424,35.15596792,cropland,Arid,Afghanistan,FALSE,0
SWA3989,65.52182915,29.67768199,otherland,Arid,Afghanistan,FALSE,0
SWA14278,66.99084414,34.11841377,grassland,Semiarid,Afghanistan,FALSE,0
SWA14416,69.82404071,34.42698507,otherland,Semiarid,Afghanistan,FALSE,0
SWA718,65.74065876,36.55168038,grassland,Arid,Afghanistan,FALSE,0
SWA13617,65.10519052,34.82502857,grassland,Semiarid,Afghanistan,FALSE,0
SWA3016,66.44565659,31.41565258,grassland,Arid,Afghanistan,FALSE,0
SWA14674,68.43075371,33.55058868,cropland,Semiarid,Afghanistan,FALSE,0
SWA12651,65.803451,36.44927244,cropland,Semiarid,Afghanistan,FALSE,0
SWA14774,68.83769053,33.3853885,grassland,Semiarid,Afghanistan,FALSE,0
SWA820,65.66277482,36.23475475,otherland,Arid,Afghanistan,FALSE,0
SWA3027,68.53612609,31.85816268,otherland,Arid,Afghanistan,FALSE,14
SWA3190,61.55837229,29.91402875,otherland,Arid,Afghanistan,FALSE,0
SWA14902,69.92294522,33.22557821,otherland,Semiarid,Afghanistan,FALSE,0
SWA1474,61.28510478,33.08867496,otherland,Arid,Afghanistan,FALSE,0
SWA3395,61.86856056,29.68630582,otherland,Arid,Afghanistan,FALSE,0
SWA13046,70.03963638,36.65085439,otherland,Semiarid,Afghanistan,FALSE,1
SWA13015,64.90980695,35.6451006,grassland,Semiarid,Afghanistan,FALSE,0
SWA13873,70.1380019,35.45618489,otherland,Semiarid,Afghanistan,FALSE,0
SWA14662,66.52434901,33.15847406,grassland,Semiarid,Afghanistan,FALSE,0
SWA13377,66.57905641,35.50604139,cropland,Semiarid,Afghanistan,FALSE,0
SWA3302,63.63644504,30.29698055,otherland,Arid,Afghanistan,FALSE,0
SWA1662,61.67694991,32.72728272,grassland,Arid,Afghanistan,FALSE,0
SWA3220,67.12370497,31.2601542,otherland,Arid,Afghanistan,FALSE,0
SWA14274,66.350525,33.98420547,grassland,Semiarid,Afghanistan,FALSE,0
SWA13708,67.58669667,35.21956865,otherland,Semiarid,Afghanistan,FALSE,0
SWA2025,62.19545749,32.08992803,otherland,Arid,Afghanistan,FALSE,0
SWA13950,71.00604396,35.48690727,otherland,Semiarid,Afghanistan,FALSE,0
SWA14174,70.4716362,35.03011395,otherland,Semiarid,Afghanistan,FALSE,6
SWA6485,70.6112344,37.05509627,otherland,Dry subhumid,Afghanistan,FALSE,0
SWA12675,69.98924089,37.24670692,cropland,Semiarid,Afghanistan,FALSE,0
SWA13169,60.84798456,34.44019031,otherland,Semiarid,Afghanistan,FALSE,0
SWA3516,65.42022969,30.41987008,otherland,Arid,Afghanistan,FALSE,5
SWA13460,66.13870226,35.29233218,grassland,Semiarid,Afghanistan,FALSE,0
SWA2538,64.45516959,31.7228764,grassland,Arid,Afghanistan,FALSE,0
SWA14922,67.11777609,32.5442959,otherland,Semiarid,Afghanistan,FALSE,0
SWA12529,66.86714612,36.90956919,otherland,Semiarid,Afghanistan,FALSE,0
SWA14923,67.27462194,32.57744373,otherland,Semiarid,Afghanistan,FALSE,0
SWA14683,69.87389721,33.82682063,grassland,Semiarid,Afghanistan,FALSE,0
SWA2266,61.64380207,31.48572117,grassland,Arid,Afghanistan,FALSE,0
SWA3710,64.42848962,29.8762995,grassland,Arid,Afghanistan,FALSE,0
SWA13182,64.36408042,35.27831847,grassland,Semiarid,Afghanistan,FALSE,0
SWA3212,65.61992518,30.92490294,otherland,Arid,Afghanistan,FALSE,0
SWA14330,65.76167933,33.73438399,grassland,Semiarid,Afghanistan,FALSE,0
SWA13703,66.77228403,35.05544644,otherland,Semiarid,Afghanistan,FALSE,0
SWA14092,68.79322392,34.8436237,grassland,Semiarid,Afghanistan,FALSE,0
SWA12949,66.49847753,36.10216341,cropland,Semiarid,Afghanistan,FALSE,0
SWA12825,70.41504234,37.07854229,cropland,Semiarid,Afghanistan,FALSE,2
SWA14573,68.9837566,33.9030876,otherland,Semiarid,Afghanistan,FALSE,0
SWA13028,67.0423176,36.08949717,grassland,Semiarid,Afghanistan,FALSE,0
SWA1665,62.24585298,32.87092334,otherland,Arid,Afghanistan,FALSE,0
SWA3012,65.69214973,31.24667947,otherland,Arid,Afghanistan,FALSE,0
SWA1805,62.37709684,32.59657785,otherland,Arid,Afghanistan,FALSE,0
SWA14211,65.82339359,33.99444626,grassland,Semiarid,Afghanistan,FALSE,0
SWA13618,65.26634829,34.86033236,otherland,Semiarid,Afghanistan,FALSE,0
SWA14152,66.89652103,34.34451973,otherland,Semiarid,Afghanistan,FALSE,5
SWA13007,61.68638222,34.89967857,grassland,Semiarid,Afghanistan,FALSE,0
SWA2360,63.20309774,31.72718832,otherland,Arid,Afghanistan,FALSE,0
SWA13755,62.6579102,34.01411937,grassland,Semiarid,Afghanistan,FALSE,0
SWA2184,62.13805514,31.76734301,otherland,Arid,Afghanistan,FALSE,0
SWA12659,67.13178981,36.71768905,settlement,Semiarid,Afghanistan,FALSE,0
SWA1196,60.68116741,33.85673453,otherland,Arid,Afghanistan,FALSE,10
SWA13267,62.96944594,34.83499987,cropland,Semiarid,Afghanistan,FALSE,0
SWA13106,66.43245136,35.84371811,grassland,Semiarid,Afghanistan,FALSE,0
SWA809,61.6774889,35.33275637,otherland,Arid,Afghanistan,FALSE,0
SWA12878,66.94529955,36.31452515,otherland,Semiarid,Afghanistan,FALSE,0
SWA13763,63.92642121,34.31325836,otherland,Semiarid,Afghanistan,FALSE,0
SWA3612,64.55353511,30.0606338,otherland,Arid,Afghanistan,FALSE,0
SWA13779,66.82025407,34.94252821,otherland,Semiarid,Afghanistan,FALSE,0
SWA13276,64.73975587,35.23816377,otherland,Semiarid,Afghanistan,FALSE,0
SWA2803,63.32895171,30.98985113,otherland,Arid,Afghanistan,FALSE,0
SWA14959,67.32016652,32.46371702,otherland,Semiarid,Afghanistan,FALSE,0
SWA13037,68.53450912,36.37785637,grassland,Semiarid,Afghanistan,FALSE,0
SWA2200,65.16286237,32.49686485,otherland,Arid,Afghanistan,FALSE,0
SWA13260,61.85400785,34.56658327,otherland,Semiarid,Afghanistan,FALSE,0
SWA12657,66.7986945,36.65166287,otherland,Semiarid,Afghanistan,FALSE,0
SWA13834,63.34377392,34.05319608,otherland,Semiarid,Afghanistan,FALSE,5
SWA2362,63.57904269,31.81908597,otherland,Arid,Afghanistan,FALSE,0
SWA2019,61.07220406,31.79914337,otherland,Arid,Afghanistan,FALSE,0
SWA14276,66.67041508,34.05184861,otherland,Semiarid,Afghanistan,FALSE,6
SWA513,65.0170658,37.15130583,otherland,Arid,Afghanistan,FALSE,0
SWA1391,64.42768114,34.15317857,otherland,Arid,Afghanistan,FALSE,0
SWA13857,67.51716706,34.96112334,otherland,Semiarid,Afghanistan,FALSE,10
SWA14298,70.2280131,34.74364121,otherland,Semiarid,Afghanistan,FALSE,0
SWA13635,68.03082374,35.42896594,grassland,Semiarid,Afghanistan,FALSE,0
SWA2526,62.21054918,31.16933452,otherland,Arid,Afghanistan,FALSE,0
SWA12353,66.7189241,37.24616793,otherland,Semiarid,Afghanistan,FALSE,0
SWA985,63.45696164,35.29745258,cropland,Arid,Afghanistan,FALSE,0
SWA12971,70.16414288,36.79341702,grassland,Semiarid,Afghanistan,FALSE,0
SWA13187,65.17525912,35.45645439,grassland,Semiarid,Afghanistan,FALSE,0
SWA13374,66.08938475,35.40471143,otherland,Semiarid,Afghanistan,FALSE,0
SWA14816,68.56280605,33.20886955,otherland,Semiarid,Afghanistan,FALSE,0
SWA14007,67.44817645,34.70240854,grassland,Semiarid,Afghanistan,FALSE,0
SWA12527,66.53351183,36.84300403,cropland,Semiarid,Afghanistan,FALSE,0
SWA14718,67.520401,33.24417334,grassland,Semiarid,Afghanistan,FALSE,0
SWA12970,69.99597826,36.76404211,cropland,Semiarid,Afghanistan,FALSE,0
SWA15001,68.46497952,32.57555727,grassland,Semiarid,Afghanistan,FALSE,0
SWA2535,63.89084792,31.58812911,grassland,Arid,Afghanistan,FALSE,0
SWA1660,61.298849,32.63026467,grassland,Arid,Afghanistan,FALSE,0
SWA13205,68.12891977,36.05769681,grassland,Semiarid,Afghanistan,FALSE,0
SWA15060,68.55175678,32.34702586,grassland,Semiarid,Afghanistan,FALSE,0
SWA13833,63.18558059,34.01573633,grassland,Semiarid,Afghanistan,FALSE,0
SWA1671,63.39093547,33.15065871,otherland,Arid,Afghanistan,FALSE,0
SWA13471,67.9383871,35.6550719,otherland,Semiarid,Afghanistan,FALSE,0
SWA13914,65.1461537,34.34047731,grassland,Semiarid,Afghanistan,FALSE,0
SWA14522,69.262414,34.07825908,otherland,Semiarid,Afghanistan,FALSE,0
SWA12416,70.32368367,37.78731305,grassland,Semiarid,Afghanistan,FALSE,0
SWA13545,66.83911869,35.31416125,grassland,Semiarid,Afghanistan,FALSE,0
SWA14570,68.50216977,33.80957298,grassland,Semiarid,Afghanistan,FALSE,0
SWA14284,67.95590425,34.31406684,grassland,Semiarid,Afghanistan,FALSE,0
SWA14904,70.2425658,33.28486702,grassland,Semiarid,Afghanistan,FALSE,4
SWA3618,65.66331381,30.32339102,otherland,Arid,Afghanistan,FALSE,0
SWA12471,66.98545425,37.05482677,otherland,Semiarid,Afghanistan,FALSE,0
SWA14624,68.70644667,33.72710763,otherland,Semiarid,Afghanistan,FALSE,0
SWA6498,70.94971959,36.62929482,otherland,Dry subhumid,Afghanistan,FALSE,0
SWA14729,69.27400226,33.59182135,otherland,Semiarid,Afghanistan,FALSE,0
SWA13546,67.00216291,35.34730908,grassland,Semiarid,Afghanistan,FALSE,0
SWA1288,61.01156777,33.63386251,grassland,Arid,Afghanistan,FALSE,0
SWA13553,68.14886237,35.57395403,grassland,Semiarid,Afghanistan,FALSE,0
SWA2615,63.01795496,31.21999951,otherland,Arid,Afghanistan,FALSE,0
SWA13097,64.96128042,35.53326034,grassland,Semiarid,Afghanistan,FALSE,0
SWA3294,62.16904702,29.9213051,grassland,Arid,Afghanistan,FALSE,0
SWA14011,68.09711941,34.83122695,grassland,Semiarid,Afghanistan,FALSE,0
SWA3295,62.35176435,29.96900564,grassland,Arid,Afghanistan,FALSE,0
SWA2720,65.51778673,31.66412658,grassland,Arid,Afghanistan,FALSE,0
SWA13452,64.84216381,35.01394428,grassland,Semiarid,Afghanistan,FALSE,0
SWA6480,70.69504721,37.31057713,otherland,Dry subhumid,Afghanistan,FALSE,0
SWA14421,70.63764487,34.57385962,grassland,Semiarid,Afghanistan,FALSE,0
SWA1390,64.23283655,34.10898146,grassland,Arid,Afghanistan,FALSE,0
SWA14475,70.35359757,34.40165258,otherland,Semiarid,Afghanistan,FALSE,0
SWA2353,61.89524052,31.39651846,grassland,Arid,Afghanistan,FALSE,0
SWA3417,65.92148962,30.68855618,grassland,Arid,Afghanistan,FALSE,0
SWA2906,64.50852951,31.12352044,otherland,Arid,Afghanistan,FALSE,0
SWA13481,69.5906584,35.96472117,grassland,Semiarid,Afghanistan,FALSE,0
SWA1802,61.80981074,32.45347622,otherland,Arid,Afghanistan,FALSE,0
SWA1117,61.50635983,34.37281666,cropland,Arid,Afghanistan,FALSE,0
SWA12947,66.16915515,36.03478977,grassland,Semiarid,Afghanistan,FALSE,0
SWA14471,69.70438512,34.28307496,otherland,Semiarid,Afghanistan,FALSE,0
SWA1730,61.55459936,32.54213994,otherland,Arid,Afghanistan,FALSE,0
SWA12591,67.08328078,36.83006829,otherland,Semiarid,Afghanistan,FALSE,0
SWA2274,63.14003601,31.86516954,otherland,Arid,Afghanistan,FALSE,0
SWA2364,63.95579612,31.91017514,otherland,Arid,Afghanistan,FALSE,0
SWA14886,67.38646219,32.72404879,grassland,Semiarid,Afghanistan,FALSE,0
SWA13544,66.67607446,35.28101341,otherland,Semiarid,Afghanistan,FALSE,0
SWA12891,69.11176652,36.72739085,otherland,Semiarid,Afghanistan,FALSE,0
SWA13463,66.62756544,35.39366215,otherland,Semiarid,Afghanistan,FALSE,0
SWA14169,69.65291165,34.88243092,cropland,Semiarid,Afghanistan,FALSE,0
SWA13904,62.6080537,33.75270962,grassland,Semiarid,Afghanistan,FALSE,0
SWA12478,69.85611057,37.58627009,cropland,Semiarid,Afghanistan,FALSE,0
SWA13797,69.7650214,35.5106228,grassland,Semiarid,Afghanistan,FALSE,0
SWA14720,67.83813511,33.30912153,grassland,Semiarid,Afghanistan,FALSE,0
SWA13699,66.12361056,34.92069915,grassland,Semiarid,Afghanistan,FALSE,0
SWA3209,65.05964594,30.79473705,grassland,Arid,Afghanistan,FALSE,0
SWA13837,63.81970135,34.16449734,otherland,Semiarid,Afghanistan,FALSE,0
SWA2813,65.19924413,31.43855961,otherland,Arid,Afghanistan,FALSE,0
SWA13925,66.91565515,34.71669175,cropland,Semiarid,Afghanistan,FALSE,0
SWA13456,65.48922031,35.15462045,otherland,Semiarid,Afghanistan,FALSE,0
SWA2456,65.15154359,32.03764608,grassland,Arid,Afghanistan,FALSE,0
SWA13863,68.49543241,35.15246449,otherland,Semiarid,Afghanistan,FALSE,0
SWA14761,66.77578746,32.96524644,otherland,Semiarid,Afghanistan,FALSE,0
SWA13029,67.20751778,36.12210601,grassland,Semiarid,Afghanistan,FALSE,0
SWA932,63.9865185,35.56937262,otherland,Arid,Afghanistan,FALSE,0
SWA12606,70.28460696,37.41864446,grassland,Semiarid,Afghanistan,FALSE,0
SWA1381,61.53088384,33.45869103,grassland,Arid,Afghanistan,FALSE,0
SWA12678,70.49804667,37.33429266,otherland,Semiarid,Afghanistan,FALSE,0
SWA13948,70.67537411,35.42977442,otherland,Semiarid,Afghanistan,FALSE,0
SWA14997,67.83570966,32.44754734,otherland,Semiarid,Afghanistan,FALSE,0
SWA2265,61.45785081,31.43694265,grassland,Arid,Afghanistan,FALSE,0
SWA1531,60.97410803,32.85421467,otherland,Arid,Afghanistan,FALSE,0
SWA14929,68.21946995,32.77201882,grassland,Semiarid,Afghanistan,FALSE,0
SWA925,62.40431579,35.20312948,otherland,Arid,Afghanistan,FALSE,0
SWA14566,67.86185064,33.68237153,grassland,Semiarid,Afghanistan,FALSE,0
SWA2918,66.76797212,31.6382551,otherland,Arid,Afghanistan,FALSE,0
SWA14813,68.08633963,33.11373796,otherland,Semiarid,Afghanistan,FALSE,0
SWA15079,68.5951454,32.23276016,grassland,Semiarid,Afghanistan,FALSE,0
SWA1743,64.02963764,33.14904175,otherland,Arid,Afghanistan,FALSE,0
SWA6490,70.99203024,36.9985024,grassland,Dry subhumid,Afghanistan,FALSE,0
SWA2268,62.01624359,31.58220023,otherland,Arid,Afghanistan,FALSE,0
SWA13771,65.52748854,34.67033868,grassland,Semiarid,Afghanistan,FALSE,0
SWA2989,61.42901489,30.1899912,otherland,Arid,Afghanistan,FALSE,0
SWA1888,64.15441363,32.87361828,grassland,Arid,Afghanistan,FALSE,0
SWA1202,61.83622121,34.14859716,otherland,Arid,Afghanistan,FALSE,0
SWA12594,67.5848102,36.92762533,otherland,Semiarid,Afghanistan,FALSE,0
SWA1250,62.29031958,34.107095,otherland,Arid,Afghanistan,FALSE,0
SWA13912,64.82653312,34.26960023,otherland,Semiarid,Afghanistan,FALSE,0
SWA1817,64.6683398,33.14472983,grassland,Arid,Afghanistan,FALSE,0
SWA2925,68.10062284,31.92041593,grassland,Arid,Afghanistan,FALSE,0
SWA12476,69.5160084,37.52671179,cropland,Semiarid,Afghanistan,FALSE,0
SWA3805,64.1209963,29.64695961,otherland,Arid,Afghanistan,FALSE,0
SWA2814,65.38762085,31.48194824,cropland,Arid,Afghanistan,FALSE,0
SWA12940,65.0216472,35.79251413,otherland,Semiarid,Afghanistan,FALSE,0
SWA3602,62.72178041,29.60087604,grassland,Arid,Afghanistan,FALSE,0
SWA1539,62.49567446,33.23932243,otherland,Arid,Afghanistan,FALSE,0
SWA3018,66.82375749,31.49865691,grassland,Arid,Afghanistan,FALSE,0
SWA12806,67.22880786,36.49266107,otherland,Semiarid,Afghanistan,FALSE,0
SWA2896,62.65036435,30.66484066,otherland,Arid,Afghanistan,FALSE,0
SWA1879,62.44231453,32.4594051,otherland,Arid,Afghanistan,FALSE,0
SWA12408,65.9328084,36.96589356,otherland,Semiarid,Afghanistan,FALSE,0
SWA13442,63.07724377,34.61185836,grassland,Semiarid,Afghanistan,FALSE,0
SWA3206,64.50125316,30.66214571,otherland,Arid,Afghanistan,FALSE,0
SWA13794,69.27076833,35.42034211,otherland,Semiarid,Afghanistan,FALSE,0
SWA14509,67.17760389,33.66539337,otherland,Semiarid,Afghanistan,FALSE,0
SWA3606,63.45184124,29.78790528,otherland,Arid,Afghanistan,FALSE,0
SWA13443,63.23678457,34.6493181,grassland,Semiarid,Afghanistan,FALSE,0
SWA1554,65.39274125,33.91413687,grassland,Arid,Afghanistan,FALSE,0
SWA14344,68.00117934,34.20060962,grassland,Semiarid,Afghanistan,FALSE,0
